x,y,z,layer_group,layer_id,segment_id,seq
-0.3237548998321814,-0.522501564884422,-0.13570870918181258,remain,1,1,57
-0.33263660856663846,-0.522983463206903,-0.12747033404226563,remain,1,1,58
-0.3413883609756202,-0.5233781879751109,-0.11909029667104204,remain,1,1,59
-0.339617545684585,-0.5700589505919202,-0.11805064696832092,remain,1,2,0
-0.3300564483094803,-0.5705803383721282,-0.12725411093535027,remain,1,2,1
-0.32067208082502163,-0.5715918537468173,-0.13660188912605678,remain,1,2,2
-0.31131244291400123,-0.572246342844902,-0.14600574871558558,remain,1,2,3
-0.30186415694656354,-0.5726022591628953,-0.15534527946114987,remain,1,2,4
-0.29256737814342876,-0.5732179519147726,-0.16490517665961263,remain,1,2,5
-0.28312289737838425,-0.5725128037374919,-0.1703728455782309,remain,1,2,6
-0.2719196802913077,-0.5715793507228644,-0.16542128026595285,remain,1,2,7
-0.2594049452220321,-0.5708463367005694,-0.15563922856855988,remain,1,2,8
-0.24608087926090805,-0.5707136481976546,-0.14689320606843276,remain,1,2,9
-0.23246697981434036,-0.5715954663941791,-0.14501297612010533,remain,1,2,10
-0.22190417055675885,-0.5762316963020894,-0.1497130745885047,remain,1,2,11
-0.21849725338977558,-0.5878115312852206,-0.1536559552055778,remain,1,2,12
-0.2196637511811403,-0.6037543751428764,-0.15629731667167185,remain,1,2,13
-0.22228360133076988,-0.6210179241009456,-0.15770243240480905,remain,1,2,14
-0.2232367412385808,-0.636559874385316,-0.1579365758230114,remain,1,2,15
-0.21940310830448984,-0.6473379222218762,-0.15706502034430092,remain,1,2,16
-0.208199432446137,-0.6507397632130318,-0.15534966057711336,remain,1,2,17
-0.19477568052676594,-0.6507731748094794,-0.15528897786086643,remain,1,2,18
-0.18157960479146715,-0.6503046707211898,-0.15633581642164018,remain,1,2,19
-0.1684338681950528,-0.6499378398055532,-0.15747082530492237,remain,1,2,20
-0.1551890497483291,-0.6499155961351769,-0.15840914355687638,remain,1,2,21
-0.14198612643238992,-0.64983453820075,-0.1594596863116064,remain,1,2,22
-0.12868639270125765,-0.6501950065730445,-0.1596290248950299,remain,1,2,23
-0.11557155480102042,-0.6516939128451101,-0.1582081068298795,remain,1,2,24
-0.1023043890623194,-0.651785468553985,-0.1579934531486397,remain,1,2,25
-0.08903302065528312,-0.6516960906209297,-0.1573896853164316,remain,1,2,26
-0.0758419941801667,-0.6504387201096806,-0.1581771428938699,remain,1,2,27
-0.06258843027119791,-0.6489725009956686,-0.15900769755674746,remain,1,2,28
-0.04970098738392528,-0.650438368665983,-0.1567102088440799,remain,1,2,29
-0.03640301931841012,-0.6497439206220317,-0.15738035435081954,remain,1,2,30
-0.023132193579950847,-0.6499431323085602,-0.1572830725748053,remain,1,2,31
-0.00987712394807762,-0.6504944936873575,-0.15698187504460248,remain,1,2,32
0.0034012204165102043,-0.6508824560747279,-0.15685003267152847,remain,1,2,33
0.016681222085510605,-0.6511379412020689,-0.15698460169321868,remain,1,2,34
0.029918247112935562,-0.6514652107329999,-0.1567248114379654,remain,1,2,35
0.0432458113915321,-0.6509253849146525,-0.15748486303722598,remain,1,2,36
0.05598895477859327,-0.6528644046681372,-0.1546919902967728,remain,1,2,37
0.06909717108048599,-0.6537979475017203,-0.1532120272169533,remain,1,2,38
0.08225350730424205,-0.6529264533046119,-0.15494146264383946,remain,1,2,39
0.09541644778518568,-0.6519486903651722,-0.15639070368446897,remain,1,2,40
0.10865321929308222,-0.6512737421909218,-0.15733699199537463,remain,1,2,41
0.12193005584364174,-0.6507390245307877,-0.1572474978919085,remain,1,2,42
0.13486365111361986,-0.6503933930011033,-0.15592021259199482,remain,1,2,43
0.14074889863628387,-0.6426000280518285,-0.15266734845198243,remain,1,2,44
0.14056340911426465,-0.62835909885316,-0.1482462122290739,remain,1,2,45
0.13717813739881018,-0.6108440169036464,-0.14374000196225778,remain,1,2,46
0.13346403834116882,-0.5932281937018372,-0.14023191569052273,remain,1,2,47
0.13229206679258848,-0.5786850407462808,-0.13880515145285727,remain,1,2,48
0.13653317760431743,-0.5703879695355266,-0.14054290728825006,remain,1,2,49
0.14774221923077724,-0.5698067194754347,-0.146220109375839,remain,1,2,50
0.16136385539642445,-0.570683384036302,-0.15484528162935343,remain,1,2,51
0.17490128476544173,-0.5706518776115368,-0.16364728909215281,remain,1,2,52
0.18759584591889714,-0.5701034334355499,-0.16932698175958033,remain,1,2,53
0.1986943929817823,-0.5694380335321565,-0.16858353568920978,remain,1,2,54
0.20791621910102898,-0.5690841690532137,-0.15978601676933774,remain,1,2,55
0.21718909504749828,-0.5688601851078651,-0.15030414599496167,remain,1,2,56
0.22640971295013243,-0.5686844619450977,-0.14075459149515274,remain,1,2,57
0.23543130153026273,-0.5688648753761085,-0.13100524483280296,remain,1,2,58
0.244232565862285,-0.568676653534631,-0.12106106058022108,remain,1,2,59
0.24195841100761925,-0.6151503422133153,-0.1213877060778002,remain,1,3,0
0.23465572415060593,-0.6169495334280217,-0.12935511079957435,remain,1,3,1
0.22674600857948687,-0.6193259168829998,-0.13653620502093458,remain,1,3,2
0.21772171976520327,-0.6220493565763123,-0.14209325301542186,remain,1,3,3
0.20789759472593772,-0.6250743524322389,-0.14578529287006728,remain,1,3,4
0.19701035249749843,-0.6277013177528137,-0.1480918850949334,remain,1,3,5
0.18944106667411714,-0.6345147800106309,-0.14741805188353627,remain,1,3,6
0.18495944173660012,-0.6448407633819169,-0.1443355036794857,remain,1,3,7
0.1774203162244127,-0.6512621505124009,-0.1421585359349155,remain,1,3,8
0.166376832054581,-0.65335604211861,-0.1408260140638845,remain,1,3,9
0.15604396374915286,-0.655972483785487,-0.13865557651253335,remain,1,3,10
0.14510862627712323,-0.6569354078327888,-0.138421827340622,remain,1,3,11
0.13420784931988736,-0.6576980812747442,-0.138924665797571,remain,1,3,12
0.12328084280302484,-0.6581515261510862,-0.13962330427277458,remain,1,3,13
0.11234722733167272,-0.6583353403598241,-0.1403360303186961,remain,1,3,14
0.10141514115040494,-0.6582739049339614,-0.14073387187679992,remain,1,3,15
0.09049058964528829,-0.6585501391001657,-0.1398766400844904,remain,1,3,16
0.07955795428499916,-0.6586367499533312,-0.13922612913230306,remain,1,3,17
0.06862554587974895,-0.6588244043577849,-0.13858757499320962,remain,1,3,18
0.05768862330700499,-0.6585619828413015,-0.1391043820314889,remain,1,3,19
0.04677593391243266,-0.6581944374261512,-0.1400304831994946,remain,1,3,20
0.03583019698046676,-0.6580966169728351,-0.14030423030938388,remain,1,3,21
0.02487420714208742,-0.6580628623775628,-0.14028158952369096,remain,1,3,22
0.013921980012699998,-0.6578882319805767,-0.1403691263411395,remain,1,3,23
0.002968516024349035,-0.6577154650999008,-0.14025928621071465,remain,1,3,24
-0.007968895852321661,-0.657212981105788,-0.14055313801871977,remain,1,3,25
-0.018913977185892897,-0.6568319197380115,-0.14079123868446367,remain,1,3,26
-0.029858106482711536,-0.6564298813529674,-0.14103560655611128,remain,1,3,27
-0.040799210990561316,-0.6560471052644169,-0.14145764171469463,remain,1,3,28
-0.051745925286620455,-0.656148142258182,-0.1416060756033179,remain,1,3,29
-0.0626917822184683,-0.6566398042014373,-0.14158000658414138,remain,1,3,30
-0.07361318706485076,-0.6573785188729854,-0.14133344708853038,remain,1,3,31
-0.0845093372394676,-0.6583897980911203,-0.1407850855533499,remain,1,3,32
-0.0954390093436509,-0.6590467456093109,-0.14050701594524023,remain,1,3,33
-0.10639253131627072,-0.6592679495619421,-0.14057264504108657,remain,1,3,34
-0.11732985140857041,-0.6590677417694841,-0.14113676092029867,remain,1,3,35
-0.1282647730301757,-0.658560663594869,-0.14150574621072914,remain,1,3,36
-0.13920384202913189,-0.657967319223701,-0.14160222345213327,remain,1,3,37
-0.15014201651176579,-0.6574529978629262,-0.14133224935007935,remain,1,3,38
-0.1610813635256971,-0.657255661495591,-0.14078648552846315,remain,1,3,39
-0.1720226955957548,-0.6568532087896728,-0.1404478316017344,remain,1,3,40
-0.18297201729494367,-0.6567874169819223,-0.1401576051485722,remain,1,3,41
-0.1939051576521795,-0.6568642939398528,-0.1395349953558852,remain,1,3,42
-0.2048612932577493,-0.6567576188783067,-0.13967095101245935,remain,1,3,43
-0.21580984863218075,-0.6564916103755725,-0.13990865017638943,remain,1,3,44
-0.22672395915565954,-0.6559219167815672,-0.14060144166541821,remain,1,3,45
-0.2376868501285928,-0.6557588763688149,-0.14097491848356955,remain,1,3,46
-0.24855464016668707,-0.6557480274390538,-0.14093242591973498,remain,1,3,47
-0.2597785654005174,-0.6551769342211067,-0.14225783033147954,remain,1,3,48
-0.2662507250483479,-0.6483785815190523,-0.14401747105722004,remain,1,3,49
-0.26866344258333325,-0.6365165204325162,-0.1453298202445419,remain,1,3,50
-0.27230630795981114,-0.6257183830638604,-0.14607147717623106,remain,1,3,51
-0.28149829207077576,-0.6211799856508144,-0.1461890806987035,remain,1,3,52
-0.2933557287203578,-0.6211124540764481,-0.14605804687770998,remain,1,3,53
-0.30424609309890394,-0.6215290160529741,-0.14479139747726322,remain,1,3,54
-0.3135813428866696,-0.6198341411736904,-0.139982812528686,remain,1,3,55
-0.3219140860254648,-0.6181278954222399,-0.13301902398828427,remain,1,3,56
-0.32989644196741624,-0.6174257849530483,-0.12555202756687506,remain,1,3,57
-0.33808501622254905,-0.6166364744672979,-0.11831929591378973,remain,1,3,58
-0.3737758804331641,-0.4450586117445641,-0.07578213456647906,remain,2,0,0
-0.36656251250502203,-0.44262654491119013,-0.08255170189729935,remain,2,0,1
-0.3590047624653717,-0.43893402378703583,-0.08830941741666974,remain,2,0,2
-0.35087529554461133,-0.4346144433091941,-0.09267583630735139,remain,2,0,3
-0.34222657854277805,-0.4302972031142963,-0.09597731629904623,remain,2,0,4
-0.3327650682782737,-0.4278517131052879,-0.09894681800716654,remain,2,0,5
-0.3231241077597207,-0.4252215908013081,-0.10048754064561442,remain,2,0,6
-0.3136766542445322,-0.42128330356923377,-0.10030436640652934,remain,2,0,7
-0.30369659618767464,-0.4192685504011476,-0.10037493876992033,remain,2,0,8
-0.29360983588897704,-0.41780432915631477,-0.09981405829313374,remain,2,0,9
-0.2835419579726183,-0.4166137635161871,-0.09880344286055717,remain,2,0,10
-0.27336323682199437,-0.41624892670344604,-0.09827137642133772,remain,2,0,11
-0.2631861419961942,-0.4157422940602217,-0.0979158498092204,remain,2,0,12
-0.2530017433495728,-0.4154276720184454,-0.09803829460216554,remain,2,0,13
-0.24280887170537058,-0.41527863420789496,-0.09831026313254916,remain,2,0,14
-0.23261864916060251,-0.4149863460274804,-0.09823522709936716,remain,2,0,15
-0.22242943805074702,-0.41468925931754647,-0.09802347216152434,remain,2,0,16
-0.2122335742494499,-0.41457124067869344,-0.097941439987065,remain,2,0,17
-0.2020563573358152,-0.41424071757794106,-0.09742033941217043,remain,2,0,18
-0.1918728329596766,-0.4141594581337248,-0.09747831919970162,remain,2,0,19
-0.18171491414206054,-0.4149096925162769,-0.09812106183290133,remain,2,0,20
-0.17153929601627935,-0.4152777445825865,-0.09819061931589419,remain,2,0,21
-0.16134171195364017,-0.41543323337711296,-0.09807252356414814,remain,2,0,22
-0.15115642694877152,-0.41577815378917665,-0.09787548491033231,remain,2,0,23
-0.14096479286981564,-0.41620156114951834,-0.09775681812760768,remain,2,0,24
-0.13079510098641897,-0.41600328166006184,-0.09719377241629523,remain,2,0,25
-0.12061361808787023,-0.4160576102665183,-0.09680221553852195,remain,2,0,26
-0.11041734094633962,-0.41618092746123075,-0.09675759113532192,remain,2,0,27
-0.10022273837463967,-0.41624011446739406,-0.09674035978451181,remain,2,0,28
-0.09002671714383388,-0.4162870106015789,-0.09658828557481836,remain,2,0,29
-0.07984169236359957,-0.4166245290822238,-0.09683802138664288,remain,2,0,30
-0.06964815314821711,-0.4167722549090972,-0.09694357235939222,remain,2,0,31
-0.05946471584173248,-0.41705332265030093,-0.09737614505346083,remain,2,0,32
-0.049276813936330315,-0.41687429871644194,-0.09714788563370923,remain,2,0,33
-0.03909894553407012,-0.4166218031442173,-0.09656711313380918,remain,2,0,34
-0.028960168830704524,-0.41612804824914557,-0.09557793433391136,remain,2,0,35
-0.01877557531965808,-0.41618532577305634,-0.09528743508086183,remain,2,0,36
-0.008583369375496933,-0.41620840498826756,-0.09491364005963082,remain,2,0,37
0.001583480907971123,-0.4168766282577412,-0.09523742311073904,remain,2,0,38
0.011771145233647518,-0.4167839917971511,-0.0949997334390923,remain,2,0,39
0.02195891726695233,-0.4165362967346573,-0.09462834469314917,remain,2,0,40
0.03214813340738304,-0.4168508606413625,-0.094761059734628,remain,2,0,41
0.04234016769638407,-0.4166319642513844,-0.09458926303671603,remain,2,0,42
0.05252294100498506,-0.41616314001896576,-0.09441201163504055,remain,2,0,43
0.06271540360117821,-0.41601303433269987,-0.09421149238016432,remain,2,0,44
0.07290955321308229,-0.41593460242708064,-0.09431651230509913,remain,2,0,45
0.08309572878210142,-0.4154762980069281,-0.0941633256569042,remain,2,0,46
0.09327834930375233,-0.41524873357781145,-0.09402770404852143,remain,2,0,47
0.1034461453351672,-0.4153984817050224,-0.09473459760582033,remain,2,0,48
0.11363925631009289,-0.41508280784665386,-0.09448103176909292,remain,2,0,49
0.12382894290225167,-0.41490103731066863,-0.09424839437165698,remain,2,0,50
0.1340099465172357,-0.4147676766064651,-0.09374324126648513,remain,2,0,51
0.14420101314329822,-0.4150647833147931,-0.09361528741552827,remain,2,0,52
0.1543867630368537,-0.41517601925567893,-0.0931859905197486,remain,2,0,53
0.1645667420163419,-0.41558839398239233,-0.09279020220043825,remain,2,0,54
0.17474444181217852,-0.4161281615777978,-0.0925698552783479,remain,2,0,55
0.18489183733027845,-0.41710253414458665,-0.09278743417287007,remain,2,0,56
0.1950455276375888,-0.4180233005491604,-0.09281870147915702,remain,2,0,57
0.20517864178748377,-0.41905002270419117,-0.09235726942588779,remain,2,0,58
0.21528691083263743,-0.42035840027115823,-0.09211394377549585,remain,2,0,59
0.22532867749511387,-0.4221259773345349,-0.0920226081377302,remain,2,0,60
0.2352277268849416,-0.4244172896597205,-0.09119684833652318,remain,2,0,61
0.24486498695661368,-0.4275090497296559,-0.08993071424666632,remain,2,0,62
0.2540279991174396,-0.43148577539943184,-0.0878628278719834,remain,2,0,63
0.26222468278038313,-0.4363526057532961,-0.08426971671706109,remain,2,0,64
0.26970135759859765,-0.44071464307126984,-0.0789099611953069,remain,2,0,65
0.27706227898038643,-0.4794086469041969,-0.0795488143400695,remain,2,1,0
0.2705430171486008,-0.4792087527514368,-0.08962079318502289,remain,2,1,1
0.2637964590829154,-0.4784691736338385,-0.09949315097042256,remain,2,1,2
0.2548633723745898,-0.4765124253166605,-0.10754639768272722,remain,2,1,3
0.24334478036708365,-0.47582374720472753,-0.11186260307697463,remain,2,1,4
0.2306469602291777,-0.4774554359775577,-0.10925077704452779,remain,2,1,5
0.21861988589934064,-0.4801486583273472,-0.10201668504597926,remain,2,1,6
0.20950488217972488,-0.48044502287725094,-0.09807500698888738,remain,2,1,7
0.20506053300325733,-0.4753602669138198,-0.10364660115505801,remain,2,1,8
0.20404629065353563,-0.4653297392737912,-0.11332304599212199,remain,2,1,9
0.20410641579857672,-0.4521049265281578,-0.11768410142647032,remain,2,1,10
0.20284539428439005,-0.43856357619304337,-0.11472704896094121,remain,2,1,11
0.1978286719355832,-0.42874045096010444,-0.1100908425749622,remain,2,1,12
0.18716162118189122,-0.4259603296003332,-0.10908747103133848,remain,2,1,13
0.17500668709020717,-0.42495424594309755,-0.10919992028258177,remain,2,1,14
0.16314650121195243,-0.42340609772912047,-0.10865239425878279,remain,2,1,15
0.15117915602519774,-0.42338566004215217,-0.10952373443778333,remain,2,1,16
0.13940603884793626,-0.42479175569286987,-0.11138719236225973,remain,2,1,17
0.1274094215554873,-0.4244217702854621,-0.11144348097447335,remain,2,1,18
0.11547727923205038,-0.42368978123853135,-0.11065144451540537,remain,2,1,19
0.10347980399347992,-0.4242368585050884,-0.1110848429645486,remain,2,1,20
0.09148575130155805,-0.42423316431011365,-0.11079640516067134,remain,2,1,21
0.0794964454914786,-0.4245100036762976,-0.11084139827691611,remain,2,1,22
0.06750517400525304,-0.4243897956586719,-0.1103751568195113,remain,2,1,23
0.05557013892314954,-0.42535837103330526,-0.11103750203692274,remain,2,1,24
0.04357229503748835,-0.42551221539929485,-0.1109773692675421,remain,2,1,25
0.031593310424455595,-0.4258006955467526,-0.11125327682602813,remain,2,1,26
0.019616939951107568,-0.42608941156453606,-0.11165041095516201,remain,2,1,27
0.007627934992238277,-0.42649656735325125,-0.11203835610139254,remain,2,1,28
-0.0043664921889471145,-0.4262054498167889,-0.11205854084404139,remain,2,1,29
-0.016387273233652525,-0.4256101243744009,-0.11191673868747416,remain,2,1,30
-0.028214040472753523,-0.4265288283962023,-0.11299385605318807,remain,2,1,31
-0.03996900868064219,-0.428406690355489,-0.11468520234095624,remain,2,1,32
-0.05194060638934058,-0.4288230861618306,-0.11532576546707204,remain,2,1,33
-0.06394398094140329,-0.42888210248943354,-0.1154126485057484,remain,2,1,34
-0.07591698042567555,-0.428662191359175,-0.11526924227986718,remain,2,1,35
-0.08780820956340579,-0.4272141839795275,-0.11425487736132096,remain,2,1,36
-0.09980728162225874,-0.427443651115591,-0.11461087552972651,remain,2,1,37
-0.11170542462057995,-0.42637138235843336,-0.1138325177233509,remain,2,1,38
-0.12370364103569528,-0.42604169797831576,-0.11386909321874744,remain,2,1,39
-0.13560204255979744,-0.4267754309486254,-0.11484847001551389,remain,2,1,40
-0.14740639712695736,-0.4276991783337836,-0.11601380428108717,remain,2,1,41
-0.15940650222314082,-0.4277782110419584,-0.11644601612687082,remain,2,1,42
-0.17135895214541358,-0.42855840666988865,-0.11741225841620842,remain,2,1,43
-0.18331354435579664,-0.42764788580133145,-0.11703486757520569,remain,2,1,44
-0.1952822123105427,-0.42690245130459264,-0.11666392985812246,remain,2,1,45
-0.20720454523022663,-0.4258297047840476,-0.11593793691309436,remain,2,1,46
-0.2191820865228947,-0.42649477155522353,-0.1163148808008689,remain,2,1,47
-0.23114328431879053,-0.42764540421898745,-0.11707776663720858,remain,2,1,48
-0.2430160825197269,-0.4267059742559806,-0.11613459488697962,remain,2,1,49
-0.25496869797182886,-0.42657940729012306,-0.11568323361498967,remain,2,1,50
-0.26693651204692137,-0.42745056664002323,-0.11609048651863868,remain,2,1,51
-0.2789539179480093,-0.4283690328889045,-0.11682448833165462,remain,2,1,52
-0.28851688872332665,-0.4341943240714314,-0.1185593304898479,remain,2,1,53
-0.2922295909456406,-0.4452392421793311,-0.11556337182763658,remain,2,1,54
-0.29248951202475726,-0.45875408966439885,-0.10983095159450425,remain,2,1,55
-0.29219814076299744,-0.47177775620352225,-0.10408782318361609,remain,2,1,56
-0.29425696596268197,-0.4813491314735887,-0.10105973998813736,remain,2,1,57
-0.3011831278802088,-0.48495402670693943,-0.10301265514783006,remain,2,1,58
-0.31234246865945403,-0.4837425913234483,-0.1084425903533649,remain,2,1,59
-0.32555694487070885,-0.4806602091709814,-0.11399860056302762,remain,2,1,60
-0.3386379247815278,-0.4786645762052,-0.11631707383592371,remain,2,1,61
-0.3494507243834223,-0.48039212000172804,-0.1122354348352582,remain,2,1,62
-0.3571842423478085,-0.48186773474384276,-0.10310013454802347,remain,2,1,63
-0.364132031289025,-0.4830385982792456,-0.09339322936742112,remain,2,1,64
-0.3711540017574883,-0.4835818329076469,-0.08367582190504558,remain,2,1,65
-0.37894023989158143,-0.4839426726576656,-0.07455052515227746,remain,2,1,66
-0.37933854961155516,-0.5239181886015973,-0.07444548353984982,remain,2,2,0
-0.3705600584015881,-0.5241096601876581,-0.08454545861849765,remain,2,2,1
-0.36242559362008253,-0.5247087079599254,-0.09516315681920047,remain,2,2,2
-0.35456084163229346,-0.5251611643530737,-0.10598882965673048,remain,2,2,3
-0.34706371650333917,-0.5256186838708039,-0.11707290021407218,remain,2,2,4
-0.33905930284092983,-0.5263392249247236,-0.12781881093796543,remain,2,2,5
-0.33060843504109505,-0.5267353951881265,-0.13543750923908562,remain,2,2,6
-0.3199373128514393,-0.5268361942452402,-0.13417144213441348,remain,2,2,7
-0.30755305951881795,-0.5266405443261043,-0.1269575327235894,remain,2,2,8
-0.29404550740885693,-0.5261384413813898,-0.11696970821201551,remain,2,2,9
-0.28000448888718177,-0.5253198813617674,-0.10738189580509386,remain,2,2,10
-0.26601983631941817,-0.5241748602179086,-0.10136802270822659,remain,2,2,11
-0.2526872482353425,-0.5226865847066843,-0.10209016464166565,remain,2,2,12
-0.24242041458382074,-0.5187298386934462,-0.10900161232878047,remain,2,2,13
-0.23870750942557162,-0.508533656903269,-0.116086191020162,remain,2,2,14
-0.23958307286961797,-0.4939181294475493,-0.12243487687652219,remain,2,2,15
-0.24244524754636473,-0.47736492982567935,-0.12780965552242055,remain,2,2,16
-0.2446921760862168,-0.4613557315370509,-0.13197251258241655,remain,2,2,17
-0.2437220011195791,-0.4483722080810558,-0.13468543368106978,remain,2,2,18
-0.23693286527685634,-0.4408960329570859,-0.13571040444293966,remain,2,2,19
-0.22379346105104653,-0.43947643328839736,-0.13519165580897222,remain,2,2,20
-0.21060043476011314,-0.4374158659374621,-0.13401404069489697,remain,2,2,21
-0.19755385557388075,-0.4380784641013585,-0.13437981861995066,remain,2,2,22
-0.18482049571870168,-0.44211396213016224,-0.13671258533722197,remain,2,2,23
-0.17153717216983022,-0.4419640070512293,-0.13630307059896082,remain,2,2,24
-0.15860441088717409,-0.4392798391019777,-0.13427074633816938,remain,2,2,25
-0.14524636169564034,-0.43846500291089474,-0.13336127678523277,remain,2,2,26
-0.13195371578259282,-0.4373471633679047,-0.1322260421667604,remain,2,2,27
-0.11855946562104089,-0.4369462741615391,-0.13156163801085052,remain,2,2,28
-0.10535129000856076,-0.4381082188785681,-0.1321072031498263,remain,2,2,29
-0.09201460641129543,-0.4385944169718504,-0.13224788978254345,remain,2,2,30
-0.07888693171804259,-0.4407583704820393,-0.13365504292471994,remain,2,2,31
-0.06551605578092728,-0.44011294554445,-0.13313561956498285,remain,2,2,32
-0.05215675574668325,-0.4395213672823089,-0.1325861955507277,remain,2,2,33
-0.03895764224807723,-0.43761617455404056,-0.13108539002626643,remain,2,2,34
-0.02564449996076213,-0.43761947791675676,-0.13089406726910977,remain,2,2,35
-0.012403159990232124,-0.4369632751423703,-0.13011822753611488,remain,2,2,36
0.0007679202826874865,-0.4354033225014339,-0.12855304577992852,remain,2,2,37
0.014096304779306684,-0.4360699069558507,-0.128922499211995,remain,2,2,38
0.02739454044332071,-0.4346931016840122,-0.1277419759417685,remain,2,2,39
0.04077097951977993,-0.4345720098161988,-0.12758017868106233,remain,2,2,40
0.05405186643167296,-0.43510740767829775,-0.1281933234170525,remain,2,2,41
0.0673218469512677,-0.43384007506653394,-0.1274241980829107,remain,2,2,42
0.08065784807832338,-0.434189293900409,-0.12804422014633285,remain,2,2,43
0.09396349385253637,-0.4342879931410834,-0.1283943343802152,remain,2,2,44
0.10735459941979782,-0.4341249552932198,-0.12850171560479767,remain,2,2,45
0.12075209255219076,-0.4339944953101024,-0.12841295856297633,remain,2,2,46
0.1340555994375083,-0.4336306229648777,-0.12787124071716952,remain,2,2,47
0.14776733781007872,-0.43267206526549923,-0.12713507591072415,remain,2,2,48
0.1575339374108115,-0.4356801457167945,-0.12425232703326707,remain,2,2,49
0.16065115220508688,-0.44649416835335864,-0.11915556255069026,remain,2,2,50
0.1594000245089923,-0.4623619006760547,-0.1129905550197651,remain,2,2,51
0.1561442668267851,-0.48042081758363786,-0.10692222342153837,remain,2,2,52
0.15324759166272237,-0.49780839397486276,-0.10211548673705675,remain,2,2,53
0.15307371152106145,-0.5116621047484842,-0.0997352639473671,remain,2,2,54
0.15798633890605962,-0.5191194248032573,-0.1009464740335162,remain,2,2,55
0.1693241598638264,-0.5189954597260468,-0.10638892978423511,remain,2,2,56
0.18347215099382938,-0.5179608250349844,-0.1140670720455426,remain,2,2,57
0.19819910161539697,-0.5185225152272324,-0.12195864574758881,remain,2,2,58
0.21270203390170933,-0.5199847517621793,-0.12843786215649805,remain,2,2,59
0.2261852293831345,-0.5216354801887665,-0.13188094884139792,remain,2,2,60
0.23785296959004038,-0.5227626460559357,-0.13066413337141597,remain,2,2,61
0.24691409737518588,-0.5226580175706418,-0.12317517754793111,remain,2,2,62
0.25423365952814014,-0.5217628065213971,-0.1119499877243998,remain,2,2,63
0.2615035262368738,-0.521265252335244,-0.10071718955600534,remain,2,2,64
0.2687413912857138,-0.5206466997373661,-0.08947821375768222,remain,2,2,65
0.27613567126202393,-0.5194564588324664,-0.07837872432753488,remain,2,2,66
0.27532368470514307,-0.5596747714658263,-0.07807364714494258,remain,2,3,0
0.26803528888468253,-0.5606187381212254,-0.08976959700132336,remain,2,3,1
0.26067211380297906,-0.5608801676133396,-0.10145116006243768,remain,2,3,2
0.2530807157509984,-0.5611798606615875,-0.11297688568478219,remain,2,3,3
0.245305229768651,-0.56160959689779,-0.12436888452640989,remain,2,3,4
0.23649410430556422,-0.5617481856869051,-0.13263300205436115,remain,2,3,5
0.22434926567748537,-0.5608675253719829,-0.13136935131394256,remain,2,3,6
0.21005625305204115,-0.5595737086922212,-0.12401614649612909,remain,2,3,7
0.1948399570599619,-0.5585504081985141,-0.11431230536288323,remain,2,3,8
0.17992526833197825,-0.5584812964417566,-0.1059967456761675,remain,2,3,9
0.16653707749882043,-0.5600500459728429,-0.1028083851979443,remain,2,3,10
0.15591431883918636,-0.563970513321146,-0.1082583174334405,remain,2,3,11
0.14976155568109786,-0.572018448415884,-0.1175166236915478,remain,2,3,12
0.14851648844535745,-0.5850831082756589,-0.12264951670429369,remain,2,3,13
0.15042077032512322,-0.6014470336588773,-0.12412654269856656,remain,2,3,14
0.15359217717913737,-0.6192433506886299,-0.12292182607100977,remain,2,3,15
0.15614848486614202,-0.6366051854880078,-0.12000949121826666,remain,2,3,16
0.1562074692448794,-0.6516656641801021,-0.11636366253698069,remain,2,3,17
0.15188690617409162,-0.6625579128880035,-0.11295846442379517,remain,2,3,18
0.14135074696436054,-0.6674430529494926,-0.11078458193779425,remain,2,3,19
0.12755051461563355,-0.667542248385802,-0.11219514862695253,remain,2,3,20
0.11405775818535652,-0.6666576724299282,-0.11515997300653232,remain,2,3,21
0.10032660563912701,-0.6674191785167285,-0.11458554684762345,remain,2,3,22
0.08666132038438859,-0.6684432775198881,-0.11261600368620864,remain,2,3,23
0.07297078446861371,-0.6690864177250594,-0.11082486022249388,remain,2,3,24
0.059338495865427845,-0.6685887288837026,-0.11145728494002029,remain,2,3,25
0.04561673854866851,-0.6679516862829902,-0.1128206785660387,remain,2,3,26
0.03193289592541105,-0.6677420360124574,-0.11377873105053517,remain,2,3,27
0.018217995984576362,-0.6688077110197314,-0.11228663441876847,remain,2,3,28
0.004478684127785272,-0.6694110777196433,-0.11210751775298705,remain,2,3,29
-0.00910216861247714,-0.6687560447908608,-0.11453983252503736,remain,2,3,30
-0.022191669013669774,-0.6669008815149764,-0.11856549029315223,remain,2,3,31
-0.03554728352386267,-0.6651526716093189,-0.12173956130892025,remain,2,3,32
-0.04927021765015097,-0.6647352744381446,-0.12273329064901461,remain,2,3,33
-0.06275992105990405,-0.6665644712077256,-0.12034671939891405,remain,2,3,34
-0.0763323734908563,-0.6677770356629438,-0.11811854808801825,remain,2,3,35
-0.0895041800583052,-0.6697188038226582,-0.1143811879655065,remain,2,3,36
-0.10280974825482356,-0.6711815688847954,-0.11100036722160762,remain,2,3,37
-0.11599671687636821,-0.6724666050157999,-0.10708324245612681,remain,2,3,38
-0.12971516194258423,-0.6719778372416773,-0.10692420870982548,remain,2,3,39
-0.14322700580309766,-0.6705674257534061,-0.10922420213096112,remain,2,3,40
