x y z nx ny nz
-0.207556 -0.574716 -0.168037 0.000479 -0.011339 0.999936
-0.202521 -0.574758 -0.168040 0.000479 -0.011339 0.999936
-0.197485 -0.574799 -0.168043 0.000479 -0.011339 0.999936
-0.192449 -0.574840 -0.168046 0.000479 -0.011339 0.999936
-0.187413 -0.574882 -0.168049 0.000479 -0.011339 0.999936
-0.182378 -0.574923 -0.168052 0.000479 -0.011339 0.999936
-0.177342 -0.574964 -0.168055 0.000479 -0.011339 0.999936
-0.172306 -0.575006 -0.168057 0.000479 -0.011339 0.999936
-0.167270 -0.575047 -0.168060 0.000479 -0.011339 0.999936
-0.162235 -0.575088 -0.168063 0.000479 -0.011339 0.999936
-0.157199 -0.575130 -0.168066 0.000479 -0.011339 0.999936
-0.152163 -0.575171 -0.168069 0.000479 -0.011339 0.999936
-0.147127 -0.575212 -0.168072 0.000479 -0.011339 0.999936
-0.142092 -0.575253 -0.168075 0.000479 -0.011339 0.999936
-0.137056 -0.575295 -0.168078 0.000479 -0.011339 0.999936
-0.132020 -0.575336 -0.168081 0.000479 -0.011339 0.999936
-0.126984 -0.575377 -0.168083 0.000479 -0.011339 0.999936
-0.121949 -0.575419 -0.168086 0.000479 -0.011339 0.999936
-0.116913 -0.575460 -0.168089 0.000479 -0.011339 0.999936
-0.111877 -0.575501 -0.168092 0.000479 -0.011339 0.999936
-0.106841 -0.575543 -0.168095 0.000479 -0.011339 0.999936
-0.101806 -0.575584 -0.168098 0.000479 -0.011339 0.999936
-0.096770 -0.575625 -0.168101 0.000479 -0.011339 0.999936
-0.091734 -0.575667 -0.168104 0.000479 -0.011339 0.999936
-0.086698 -0.575708 -0.168106 0.000479 -0.011339 0.999936
-0.081663 -0.575749 -0.168109 0.000479 -0.011339 0.999936
-0.076627 -0.575790 -0.168112 0.000479 -0.011339 0.999936
-0.071591 -0.575832 -0.168115 0.000479 -0.011339 0.999936
-0.066555 -0.575873 -0.168118 0.000479 -0.011339 0.999936
-0.061520 -0.575914 -0.168121 0.000479 -0.011339 0.999936
-0.056484 -0.575956 -0.168124 0.000479 -0.011339 0.999936
-0.051448 -0.575997 -0.168127 0.000479 -0.011339 0.999936
-0.046412 -0.576038 -0.168130 0.000479 -0.011339 0.999936
-0.041377 -0.576080 -0.168132 0.000479 -0.011339 0.999936
-0.036341 -0.576121 -0.168135 0.000479 -0.011339 0.999936
-0.031305 -0.576162 -0.168138 0.000479 -0.011339 0.999936
-0.026269 -0.576204 -0.168141 0.000479 -0.011339 0.999936
-0.021234 -0.576245 -0.168144 0.000479 -0.011339 0.999936
-0.016198 -0.576286 -0.168147 0.000479 -0.011339 0.999936
-0.011162 -0.576327 -0.168150 0.000479 -0.011339 0.999936
-0.006126 -0.576369 -0.168153 0.000479 -0.011339 0.999936
-0.001091 -0.576410 -0.168155 0.000479 -0.011339 0.999936
0.003945 -0.576451 -0.168158 0.000479 -0.011339 0.999936
0.008981 -0.576493 -0.168161 0.000479 -0.011339 0.999936
0.014017 -0.576534 -0.168164 0.000479 -0.011339 0.999936
0.019052 -0.576575 -0.168167 0.000479 -0.011339 0.999936
0.024088 -0.576617 -0.168170 0.000479 -0.011339 0.999936
0.029124 -0.576658 -0.168173 0.000479 -0.011339 0.999936
0.034160 -0.576699 -0.168176 0.000479 -0.011339 0.999936
0.039195 -0.576741 -0.168178 0.000479 -0.011339 0.999936
0.044231 -0.576782 -0.168181 0.000479 -0.011339 0.999936
0.049267 -0.576823 -0.168184 0.000479 -0.011339 0.999936
0.054303 -0.576864 -0.168187 0.000479 -0.011339 0.999936
0.059338 -0.576906 -0.168190 0.000479 -0.011339 0.999936
0.064374 -0.576947 -0.168193 0.000479 -0.011339 0.999936
0.069410 -0.576988 -0.168196 0.000479 -0.011339 0.999936
0.074446 -0.577030 -0.168199 0.000479 -0.011339 0.999936
0.079481 -0.577071 -0.168202 0.000479 -0.011339 0.999936
0.084517 -0.577112 -0.168204 0.000479 -0.011339 0.999936
0.089553 -0.577154 -0.168207 0.000479 -0.011339 0.999936
0.094589 -0.577195 -0.168210 0.000479 -0.011339 0.999936
0.099624 -0.577236 -0.168213 0.000479 -0.011339 0.999936
0.104660 -0.577278 -0.168216 0.000479 -0.011339 0.999936
0.109696 -0.577319 -0.168219 0.000479 -0.011339 0.999936
0.114732 -0.577360 -0.168222 0.000479 -0.011339 0.999936
0.119767 -0.577401 -0.168225 0.000479 -0.011339 0.999936
0.124803 -0.577443 -0.168227 0.000479 -0.011339 0.999936
0.129839 -0.577484 -0.168230 0.000479 -0.011339 0.999936
0.134875 -0.577525 -0.168233 0.000479 -0.011339 0.999936
0.139910 -0.577567 -0.168236 0.000479 -0.011339 0.999936
0.144946 -0.577608 -0.168239 0.000479 -0.011339 0.999936
0.149982 -0.577649 -0.168242 0.000479 -0.011339 0.999936
0.155018 -0.577691 -0.168245 0.000479 -0.011339 0.999936
0.160053 -0.577732 -0.168248 0.000479 -0.011339 0.999936
0.165089 -0.577773 -0.168251 0.000479 -0.011339 0.999936
0.170125 -0.577815 -0.168253 0.000479 -0.011339 0.999936
0.175161 -0.577856 -0.168256 0.000479 -0.011339 0.999936
0.180196 -0.577897 -0.168259 0.000479 -0.011339 0.999936
0.185232 -0.577938 -0.168262 0.000479 -0.011339 0.999936
0.190268 -0.577980 -0.168265 0.000479 -0.011339 0.999936
0.195304 -0.578021 -0.168268 0.000479 -0.011339 0.999936
0.200339 -0.578062 -0.168271 0.000479 -0.011339 0.999936
0.205375 -0.578104 -0.168274 0.000479 -0.011339 0.999936
0.210411 -0.578145 -0.168276 0.000479 -0.011339 0.999936
0.215447 -0.578186 -0.168279 0.000479 -0.011339 0.999936
0.220482 -0.578228 -0.168282 0.000479 -0.011339 0.999936
0.220208 -0.563226 -0.168112 0.000479 -0.011339 0.999936
0.215164 -0.563184 -0.168109 0.000479 -0.011339 0.999936
0.210120 -0.563143 -0.168106 0.000479 -0.011339 0.999936
0.205077 -0.563102 -0.168103 0.000479 -0.011339 0.999936
0.200033 -0.563060 -0.168100 0.000479 -0.011339 0.999936
0.194989 -0.563019 -0.168098 0.000479 -0.011339 0.999936
0.189945 -0.562978 -0.168095 0.000479 -0.011339 0.999936
0.184902 -0.562936 -0.168092 0.000479 -0.011339 0.999936
0.179858 -0.562895 -0.168089 0.000479 -0.011339 0.999936
0.174814 -0.562853 -0.168086 0.000479 -0.011339 0.999936
0.169771 -0.562812 -0.168083 0.000479 -0.011339 0.999936
0.164727 -0.562771 -0.168080 0.000479 -0.011339 0.999936
0.159683 -0.562729 -0.168077 0.000479 -0.011339 0.999936
0.154640 -0.562688 -0.168074 0.000479 -0.011339 0.999936
0.149596 -0.562647 -0.168072 0.000479 -0.011339 0.999936
0.144552 -0.562605 -0.168069 0.000479 -0.011339 0.999936
0.139508 -0.562564 -0.168066 0.000479 -0.011339 0.999936
0.134465 -0.562523 -0.168063 0.000479 -0.011339 0.999936
0.129421 -0.562481 -0.168060 0.000479 -0.011339 0.999936
0.124377 -0.562440 -0.168057 0.000479 -0.011339 0.999936
0.119334 -0.562398 -0.168054 0.000479 -0.011339 0.999936
0.114290 -0.562357 -0.168051 0.000479 -0.011339 0.999936
0.109246 -0.562316 -0.168048 0.000479 -0.011339 0.999936
0.104203 -0.562274 -0.168046 0.000479 -0.011339 0.999936
0.099159 -0.562233 -0.168043 0.000479 -0.011339 0.999936
0.094115 -0.562192 -0.168040 0.000479 -0.011339 0.999936
0.089071 -0.562150 -0.168037 0.000479 -0.011339 0.999936
0.084028 -0.562109 -0.168034 0.000479 -0.011339 0.999936
0.078984 -0.562067 -0.168031 0.000479 -0.011339 0.999936
0.073940 -0.562026 -0.168028 0.000479 -0.011339 0.999936
0.068897 -0.561985 -0.168025 0.000479 -0.011339 0.999936
0.063853 -0.561943 -0.168023 0.000479 -0.011339 0.999936
0.058809 -0.561902 -0.168020 0.000479 -0.011339 0.999936
0.053766 -0.561861 -0.168017 0.000479 -0.011339 0.999936
0.048722 -0.561819 -0.168014 0.000479 -0.011339 0.999936
0.043678 -0.561778 -0.168011 0.000479 -0.011339 0.999936
0.038634 -0.561736 -0.168008 0.000479 -0.011339 0.999936
0.033591 -0.561695 -0.168005 0.000479 -0.011339 0.999936
0.028547 -0.561654 -0.168002 0.000479 -0.011339 0.999936
0.023503 -0.561612 -0.167999 0.000479 -0.011339 0.999936
0.018460 -0.561571 -0.167997 0.000479 -0.011339 0.999936
0.013416 -0.561530 -0.167994 0.000479 -0.011339 0.999936
0.008372 -0.561488 -0.167991 0.000479 -0.011339 0.999936
0.003329 -0.561447 -0.167988 0.000479 -0.011339 0.999936
-0.001715 -0.561405 -0.167985 0.000479 -0.011339 0.999936
-0.006759 -0.561364 -0.167982 0.000479 -0.011339 0.999936
-0.011803 -0.561323 -0.167979 0.000479 -0.011339 0.999936
-0.016846 -0.561281 -0.167976 0.000479 -0.011339 0.999936
-0.021890 -0.561240 -0.167973 0.000479 -0.011339 0.999936
-0.026934 -0.561199 -0.167971 0.000479 -0.011339 0.999936
-0.031977 -0.561157 -0.167968 0.000479 -0.011339 0.999936
-0.037021 -0.561116 -0.167965 0.000479 -0.011339 0.999936
-0.042065 -0.561074 -0.167962 0.000479 -0.011339 0.999936
-0.047108 -0.561033 -0.167959 0.000479 -0.011339 0.999936
-0.052152 -0.560992 -0.167956 0.000479 -0.011339 0.999936
-0.057196 -0.560950 -0.167953 0.000479 -0.011339 0.999936
-0.062240 -0.560909 -0.167950 0.000479 -0.011339 0.999936
-0.067283 -0.560868 -0.167947 0.000479 -0.011339 0.999936
-0.072327 -0.560826 -0.167945 0.000479 -0.011339 0.999936
-0.077371 -0.560785 -0.167942 0.000479 -0.011339 0.999936
-0.082414 -0.560743 -0.167939 0.000479 -0.011339 0.999936
-0.087458 -0.560702 -0.167936 0.000479 -0.011339 0.999936
-0.092502 -0.560661 -0.167933 0.000479 -0.011339 0.999936
-0.097545 -0.560619 -0.167930 0.000479 -0.011339 0.999936
-0.102589 -0.560578 -0.167927 0.000479 -0.011339 0.999936
-0.107633 -0.560537 -0.167924 0.000479 -0.011339 0.999936
-0.112677 -0.560495 -0.167922 0.000479 -0.011339 0.999936
-0.117720 -0.560454 -0.167919 0.000479 -0.011339 0.999936
-0.122764 -0.560412 -0.167916 0.000479 -0.011339 0.999936
-0.127808 -0.560371 -0.167913 0.000479 -0.011339 0.999936
-0.132851 -0.560330 -0.167910 0.000479 -0.011339 0.999936
-0.137895 -0.560288 -0.167907 0.000479 -0.011339 0.999936
-0.142939 -0.560247 -0.167904 0.000479 -0.011339 0.999936
-0.147982 -0.560206 -0.167901 0.000479 -0.011339 0.999936
-0.153026 -0.560164 -0.167898 0.000479 -0.011339 0.999936
-0.158070 -0.560123 -0.167896 0.000479 -0.011339 0.999936
-0.163114 -0.560082 -0.167893 0.000479 -0.011339 0.999936
-0.168157 -0.560040 -0.167890 0.000479 -0.011339 0.999936
-0.173201 -0.559999 -0.167887 0.000479 -0.011339 0.999936
-0.178245 -0.559957 -0.167884 0.000479 -0.011339 0.999936
-0.183288 -0.559916 -0.167881 0.000479 -0.011339 0.999936
-0.188332 -0.559875 -0.167878 0.000479 -0.011339 0.999936
-0.193376 -0.559833 -0.167875 0.000479 -0.011339 0.999936
-0.198419 -0.559792 -0.167872 0.000479 -0.011339 0.999936
-0.203463 -0.559751 -0.167870 0.000479 -0.011339 0.999936
-0.208507 -0.559709 -0.167867 0.000479 -0.011339 0.999936
-0.213551 -0.559668 -0.167864 0.000479 -0.011339 0.999936
-0.218594 -0.559626 -0.167861 0.000479 -0.011339 0.999936
-0.223638 -0.559585 -0.167858 0.000479 -0.011339 0.999936
-0.228682 -0.559544 -0.167855 0.000479 -0.011339 0.999936
-0.233725 -0.559502 -0.167852 0.000479 -0.011339 0.999936
-0.238769 -0.559461 -0.167849 0.000479 -0.011339 0.999936
-0.243813 -0.559420 -0.167846 0.000479 -0.011339 0.999936
-0.248856 -0.559378 -0.167844 0.000479 -0.011339 0.999936
-0.253900 -0.559337 -0.167841 0.000479 -0.011339 0.999936
-0.258944 -0.559295 -0.167838 0.000479 -0.011339 0.999936
-0.263988 -0.559254 -0.167835 0.000479 -0.011339 0.999936
-0.269031 -0.559213 -0.167832 0.000479 -0.011339 0.999936
-0.274075 -0.559171 -0.167829 0.000479 -0.011339 0.999936
-0.279119 -0.559130 -0.167826 0.000479 -0.011339 0.999936
-0.284162 -0.559089 -0.167823 0.000479 -0.011339 0.999936
-0.289206 -0.559047 -0.167821 0.000479 -0.011339 0.999936
-0.289037 -0.544049 -0.167651 0.000479 -0.011339 0.999936
-0.283998 -0.544090 -0.167653 0.000479 -0.011339 0.999936
-0.278958 -0.544132 -0.167656 0.000479 -0.011339 0.999936
-0.273919 -0.544173 -0.167659 0.000479 -0.011339 0.999936
-0.268880 -0.544214 -0.167662 0.000479 -0.011339 0.999936
-0.263841 -0.544256 -0.167665 0.000479 -0.011339 0.999936
-0.258801 -0.544297 -0.167668 0.000479 -0.011339 0.999936
-0.253762 -0.544338 -0.167671 0.000479 -0.011339 0.999936
-0.248723 -0.544380 -0.167674 0.000479 -0.011339 0.999936
-0.243683 -0.544421 -0.167676 0.000479 -0.011339 0.999936
-0.238644 -0.544462 -0.167679 0.000479 -0.011339 0.999936
-0.233605 -0.544504 -0.167682 0.000479 -0.011339 0.999936
-0.228565 -0.544545 -0.167685 0.000479 -0.011339 0.999936
-0.223526 -0.544586 -0.167688 0.000479 -0.011339 0.999936
-0.218487 -0.544628 -0.167691 0.000479 -0.011339 0.999936
-0.213447 -0.544669 -0.167694 0.000479 -0.011339 0.999936
-0.208408 -0.544710 -0.167697 0.000479 -0.011339 0.999936
-0.203369 -0.544752 -0.167700 0.000479 -0.011339 0.999936
-0.198330 -0.544793 -0.167702 0.000479 -0.011339 0.999936
-0.193290 -0.544834 -0.167705 0.000479 -0.011339 0.999936
-0.188251 -0.544876 -0.167708 0.000479 -0.011339 0.999936
-0.183212 -0.544917 -0.167711 0.000479 -0.011339 0.999936
-0.178172 -0.544958 -0.167714 0.000479 -0.011339 0.999936
-0.173133 -0.545000 -0.167717 0.000479 -0.011339 0.999936
-0.168094 -0.545041 -0.167720 0.000479 -0.011339 0.999936
-0.163054 -0.545082 -0.167723 0.000479 -0.011339 0.999936
-0.158015 -0.545124 -0.167725 0.000479 -0.011339 0.999936
-0.152976 -0.545165 -0.167728 0.000479 -0.011339 0.999936
-0.147936 -0.545206 -0.167731 0.000479 -0.011339 0.999936
-0.142897 -0.545248 -0.167734 0.000479 -0.011339 0.999936
-0.137858 -0.545289 -0.167737 0.000479 -0.011339 0.999936
-0.132819 -0.545330 -0.167740 0.000479 -0.011339 0.999936
-0.127779 -0.545372 -0.167743 0.000479 -0.011339 0.999936
-0.122740 -0.545413 -0.167746 0.000479 -0.011339 0.999936
-0.117701 -0.545454 -0.167749 0.000479 -0.011339 0.999936
-0.112661 -0.545496 -0.167751 0.000479 -0.011339 0.999936
-0.107622 -0.545537 -0.167754 0.000479 -0.011339 0.999936
-0.102583 -0.545579 -0.167757 0.000479 -0.011339 0.999936
-0.097543 -0.545620 -0.167760 0.000479 -0.011339 0.999936
-0.092504 -0.545661 -0.167763 0.000479 -0.011339 0.999936
-0.087465 -0.545703 -0.167766 0.000479 -0.011339 0.999936
-0.082425 -0.545744 -0.167769 0.000479 -0.011339 0.999936
-0.077386 -0.545785 -0.167772 0.000479 -0.011339 0.999936
-0.072347 -0.545827 -0.167774 0.000479 -0.011339 0.999936
-0.067308 -0.545868 -0.167777 0.000479 -0.011339 0.999936
-0.062268 -0.545909 -0.167780 0.000479 -0.011339 0.999936
-0.057229 -0.545951 -0.167783 0.000479 -0.011339 0.999936
-0.052190 -0.545992 -0.167786 0.000479 -0.011339 0.999936
-0.047150 -0.546033 -0.167789 0.000479 -0.011339 0.999936
-0.042111 -0.546075 -0.167792 0.000479 -0.011339 0.999936
-0.037072 -0.546116 -0.167795 0.000479 -0.011339 0.999936
-0.032032 -0.546157 -0.167798 0.000479 -0.011339 0.999936
-0.026993 -0.546199 -0.167800 0.000479 -0.011339 0.999936
-0.021954 -0.546240 -0.167803 0.000479 -0.011339 0.999936
-0.016914 -0.546281 -0.167806 0.000479 -0.011339 0.999936
-0.011875 -0.546323 -0.167809 0.000479 -0.011339 0.999936
-0.006836 -0.546364 -0.167812 0.000479 -0.011339 0.999936
-0.001797 -0.546405 -0.167815 0.000479 -0.011339 0.999936
0.003243 -0.546447 -0.167818 0.000479 -0.011339 0.999936
0.008282 -0.546488 -0.167821 0.000479 -0.011339 0.999936
0.013321 -0.546529 -0.167823 0.000479 -0.011339 0.999936
0.018361 -0.546571 -0.167826 0.000479 -0.011339 0.999936
0.023400 -0.546612 -0.167829 0.000479 -0.011339 0.999936
0.028439 -0.546653 -0.167832 0.000479 -0.011339 0.999936
0.033479 -0.546695 -0.167835 0.000479 -0.011339 0.999936
0.038518 -0.546736 -0.167838 0.000479 -0.011339 0.999936
0.043557 -0.546777 -0.167841 0.000479 -0.011339 0.999936
0.048597 -0.546819 -0.167844 0.000479 -0.011339 0.999936
0.053636 -0.546860 -0.167847 0.000479 -0.011339 0.999936
0.058675 -0.546901 -0.167849 0.000479 -0.011339 0.999936
0.063714 -0.546943 -0.167852 0.000479 -0.011339 0.999936
0.068754 -0.546984 -0.167855 0.000479 -0.011339 0.999936
0.073793 -0.547025 -0.167858 0.000479 -0.011339 0.999936
0.078832 -0.547067 -0.167861 0.000479 -0.011339 0.999936
0.083872 -0.547108 -0.167864 0.000479 -0.011339 0.999936
0.088911 -0.547149 -0.167867 0.000479 -0.011339 0.999936
0.093950 -0.547191 -0.167870 0.000479 -0.011339 0.999936
0.098990 -0.547232 -0.167873 0.000479 -0.011339 0.999936
0.104029 -0.547273 -0.167875 0.000479 -0.011339 0.999936
0.109068 -0.547315 -0.167878 0.000479 -0.011339 0.999936
0.114108 -0.547356 -0.167881 0.000479 -0.011339 0.999936
0.119147 -0.547397 -0.167884 0.000479 -0.011339 0.999936
0.124186 -0.547439 -0.167887 0.000479 -0.011339 0.999936
0.129225 -0.547480 -0.167890 0.000479 -0.011339 0.999936
0.134265 -0.547521 -0.167893 0.000479 -0.011339 0.999936
0.139304 -0.547563 -0.167896 0.000479 -0.011339 0.999936
0.144343 -0.547604 -0.167898 0.000479 -0.011339 0.999936
0.149383 -0.547645 -0.167901 0.000479 -0.011339 0.999936
0.154422 -0.547687 -0.167904 0.000479 -0.011339 0.999936
0.159461 -0.547728 -0.167907 0.000479 -0.011339 0.999936
0.164501 -0.547769 -0.167910 0.000479 -0.011339 0.999936
0.169540 -0.547811 -0.167913 0.000479 -0.011339 0.999936
0.174579 -0.547852 -0.167916 0.000479 -0.011339 0.999936
0.179619 -0.547893 -0.167919 0.000479 -0.011339 0.999936
0.184658 -0.547935 -0.167922 0.000479 -0.011339 0.999936
0.189697 -0.547976 -0.167924 0.000479 -0.011339 0.999936
0.194737 -0.548017 -0.167927 0.000479 -0.011339 0.999936
0.199776 -0.548059 -0.167930 0.000479 -0.011339 0.999936
0.204815 -0.548100 -0.167933 0.000479 -0.011339 0.999936
0.209854 -0.548141 -0.167936 0.000479 -0.011339 0.999936
0.214894 -0.548183 -0.167939 0.000479 -0.011339 0.999936
0.219933 -0.548224 -0.167942 0.000479 -0.011339 0.999936
0.219658 -0.533222 -0.167771 0.000479 -0.011339 0.999936
0.214623 -0.533181 -0.167769 0.000479 -0.011339 0.999936
0.209589 -0.533140 -0.167766 0.000479 -0.011339 0.999936
0.204554 -0.533098 -0.167763 0.000479 -0.011339 0.999936
0.199519 -0.533057 -0.167760 0.000479 -0.011339 0.999936
0.194484 -0.533016 -0.167757 0.000479 -0.011339 0.999936
0.189449 -0.532974 -0.167754 0.000479 -0.011339 0.999936
0.184414 -0.532933 -0.167751 0.000479 -0.011339 0.999936
0.179379 -0.532892 -0.167748 0.000479 -0.011339 0.999936
0.174344 -0.532851 -0.167746 0.000479 -0.011339 0.999936
0.169309 -0.532809 -0.167743 0.000479 -0.011339 0.999936
0.164274 -0.532768 -0.167740 0.000479 -0.011339 0.999936
0.159239 -0.532727 -0.167737 0.000479 -0.011339 0.999936
0.154204 -0.532685 -0.167734 0.000479 -0.011339 0.999936
0.149170 -0.532644 -0.167731 0.000479 -0.011339 0.999936
0.144135 -0.532603 -0.167728 0.000479 -0.011339 0.999936
0.139100 -0.532561 -0.167725 0.000479 -0.011339 0.999936
0.134065 -0.532520 -0.167722 0.000479 -0.011339 0.999936
0.129030 -0.532479 -0.167720 0.000479 -0.011339 0.999936
0.123995 -0.532438 -0.167717 0.000479 -0.011339 0.999936
0.118960 -0.532396 -0.167714 0.000479 -0.011339 0.999936
0.113925 -0.532355 -0.167711 0.000479 -0.011339 0.999936
0.108890 -0.532314 -0.167708 0.000479 -0.011339 0.999936
0.103855 -0.532272 -0.167705 0.000479 -0.011339 0.999936
0.098820 -0.532231 -0.167702 0.000479 -0.011339 0.999936
0.093786 -0.532190 -0.167699 0.000479 -0.011339 0.999936
0.088751 -0.532148 -0.167697 0.000479 -0.011339 0.999936
0.083716 -0.532107 -0.167694 0.000479 -0.011339 0.999936
0.078681 -0.532066 -0.167691 0.000479 -0.011339 0.999936
0.073646 -0.532025 -0.167688 0.000479 -0.011339 0.999936
0.068611 -0.531983 -0.167685 0.000479 -0.011339 0.999936
0.063576 -0.531942 -0.167682 0.000479 -0.011339 0.999936
0.058541 -0.531901 -0.167679 0.000479 -0.011339 0.999936
0.053506 -0.531859 -0.167676 0.000479 -0.011339 0.999936
0.048471 -0.531818 -0.167674 0.000479 -0.011339 0.999936
0.043436 -0.531777 -0.167671 0.000479 -0.011339 0.999936
0.038401 -0.531735 -0.167668 0.000479 -0.011339 0.999936
0.033367 -0.531694 -0.167665 0.000479 -0.011339 0.999936
0.028332 -0.531653 -0.167662 0.000479 -0.011339 0.999936
0.023297 -0.531612 -0.167659 0.000479 -0.011339 0.999936
0.018262 -0.531570 -0.167656 0.000479 -0.011339 0.999936
0.013227 -0.531529 -0.167653 0.000479 -0.011339 0.999936
0.008192 -0.531488 -0.167650 0.000479 -0.011339 0.999936
0.003157 -0.531446 -0.167648 0.000479 -0.011339 0.999936
-0.001878 -0.531405 -0.167645 0.000479 -0.011339 0.999936
-0.006913 -0.531364 -0.167642 0.000479 -0.011339 0.999936
-0.011948 -0.531322 -0.167639 0.000479 -0.011339 0.999936
-0.016983 -0.531281 -0.167636 0.000479 -0.011339 0.999936
-0.022018 -0.531240 -0.167633 0.000479 -0.011339 0.999936
-0.027052 -0.531199 -0.167630 0.000479 -0.011339 0.999936
-0.032087 -0.531157 -0.167627 0.000479 -0.011339 0.999936
-0.037122 -0.531116 -0.167625 0.000479 -0.011339 0.999936
-0.042157 -0.531075 -0.167622 0.000479 -0.011339 0.999936
-0.047192 -0.531033 -0.167619 0.000479 -0.011339 0.999936
-0.052227 -0.530992 -0.167616 0.000479 -0.011339 0.999936
-0.057262 -0.530951 -0.167613 0.000479 -0.011339 0.999936
-0.062297 -0.530909 -0.167610 0.000479 -0.011339 0.999936
-0.067332 -0.530868 -0.167607 0.000479 -0.011339 0.999936
-0.072367 -0.530827 -0.167604 0.000479 -0.011339 0.999936
-0.077402 -0.530786 -0.167601 0.000479 -0.011339 0.999936
-0.082437 -0.530744 -0.167599 0.000479 -0.011339 0.999936
-0.087471 -0.530703 -0.167596 0.000479 -0.011339 0.999936
-0.092506 -0.530662 -0.167593 0.000479 -0.011339 0.999936
-0.097541 -0.530620 -0.167590 0.000479 -0.011339 0.999936
-0.102576 -0.530579 -0.167587 0.000479 -0.011339 0.999936
-0.107611 -0.530538 -0.167584 0.000479 -0.011339 0.999936
-0.112646 -0.530496 -0.167581 0.000479 -0.011339 0.999936
-0.117681 -0.530455 -0.167578 0.000479 -0.011339 0.999936
-0.122716 -0.530414 -0.167576 0.000479 -0.011339 0.999936
-0.127751 -0.530373 -0.167573 0.000479 -0.011339 0.999936
-0.132786 -0.530331 -0.167570 0.000479 -0.011339 0.999936
-0.137821 -0.530290 -0.167567 0.000479 -0.011339 0.999936
-0.142856 -0.530249 -0.167564 0.000479 -0.011339 0.999936
-0.147890 -0.530207 -0.167561 0.000479 -0.011339 0.999936
-0.152925 -0.530166 -0.167558 0.000479 -0.011339 0.999936
-0.157960 -0.530125 -0.167555 0.000479 -0.011339 0.999936
-0.162995 -0.530083 -0.167553 0.000479 -0.011339 0.999936
-0.168030 -0.530042 -0.167550 0.000479 -0.011339 0.999936
-0.173065 -0.530001 -0.167547 0.000479 -0.011339 0.999936
-0.178100 -0.529960 -0.167544 0.000479 -0.011339 0.999936
-0.183135 -0.529918 -0.167541 0.000479 -0.011339 0.999936
-0.188170 -0.529877 -0.167538 0.000479 -0.011339 0.999936
-0.193205 -0.529836 -0.167535 0.000479 -0.011339 0.999936
-0.198240 -0.529794 -0.167532 0.000479 -0.011339 0.999936
-0.203275 -0.529753 -0.167529 0.000479 -0.011339 0.999936
-0.208309 -0.529712 -0.167527 0.000479 -0.011339 0.999936
-0.213344 -0.529670 -0.167524 0.000479 -0.011339 0.999936
-0.218379 -0.529629 -0.167521 0.000479 -0.011339 0.999936
-0.223414 -0.529588 -0.167518 0.000479 -0.011339 0.999936
-0.228449 -0.529546 -0.167515 0.000479 -0.011339 0.999936
-0.233484 -0.529505 -0.167512 0.000479 -0.011339 0.999936
-0.238519 -0.529464 -0.167509 0.000479 -0.011339 0.999936
-0.243554 -0.529423 -0.167506 0.000479 -0.011339 0.999936
-0.248589 -0.529381 -0.167504 0.000479 -0.011339 0.999936
-0.253624 -0.529340 -0.167501 0.000479 -0.011339 0.999936
-0.258659 -0.529299 -0.167498 0.000479 -0.011339 0.999936
-0.263694 -0.529257 -0.167495 0.000479 -0.011339 0.999936
-0.268728 -0.529216 -0.167492 0.000479 -0.011339 0.999936
-0.273763 -0.529175 -0.167489 0.000479 -0.011339 0.999936
-0.278798 -0.529133 -0.167486 0.000479 -0.011339 0.999936
-0.283833 -0.529092 -0.167483 0.000479 -0.011339 0.999936
-0.288868 -0.529051 -0.167481 0.000479 -0.011339 0.999936
-0.288629 -0.514053 -0.167311 0.000479 -0.011339 0.999936
-0.283612 -0.514094 -0.167313 0.000479 -0.011339 0.999936
-0.278596 -0.514136 -0.167316 0.000479 -0.011339 0.999936
-0.273580 -0.514177 -0.167319 0.000479 -0.011339 0.999936
-0.268564 -0.514218 -0.167322 0.000479 -0.011339 0.999936
-0.263548 -0.514259 -0.167325 0.000479 -0.011339 0.999936
-0.258532 -0.514300 -0.167328 0.000479 -0.011339 0.999936
-0.253516 -0.514341 -0.167331 0.000479 -0.011339 0.999936
-0.248500 -0.514382 -0.167334 0.000479 -0.011339 0.999936
-0.243484 -0.514424 -0.167336 0.000479 -0.011339 0.999936
-0.238467 -0.514465 -0.167339 0.000479 -0.011339 0.999936
-0.233451 -0.514506 -0.167342 0.000479 -0.011339 0.999936
-0.228435 -0.514547 -0.167345 0.000479 -0.011339 0.999936
-0.223419 -0.514588 -0.167348 0.000479 -0.011339 0.999936
-0.218403 -0.514629 -0.167351 0.000479 -0.011339 0.999936
-0.213387 -0.514671 -0.167354 0.000479 -0.011339 0.999936
-0.208371 -0.514712 -0.167356 0.000479 -0.011339 0.999936
-0.203355 -0.514753 -0.167359 0.000479 -0.011339 0.999936
-0.198338 -0.514794 -0.167362 0.000479 -0.011339 0.999936
-0.193322 -0.514835 -0.167365 0.000479 -0.011339 0.999936
-0.188306 -0.514876 -0.167368 0.000479 -0.011339 0.999936
-0.183290 -0.514917 -0.167371 0.000479 -0.011339 0.999936
-0.178274 -0.514959 -0.167374 0.000479 -0.011339 0.999936
-0.173258 -0.515000 -0.167377 0.000479 -0.011339 0.999936
